id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"ICRF J083353.8+422401" 0.24907 0.20119999826420099 0.02236068 0.2024800021899864 0.02024800021899864 0.25533332761066657 0.006123724875479058 0.47231250755430665 0.01742125144630457 0.7736874867987353 0.07075839909687132 0.8859375120664481 0.017718750241328962 1.1375000030966476 0.02738612548461401 1.661333286513885 0.23237899999999997 2.6553333271294832 0.44966655 3.626666613854468 0.33808284000000005 3.6590196117503098 0.21954117670501858 3.530000103637576 0.10590000310912728 4.5900000259280205 0.13770000077784061 5.138888852836358 0.30833333117018147 nan nan nan nan nan nan 11.851190556816404 0.7110714334089842 26.244871618808844 2.4956462146060363 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2003c] J125246.4+001454" 0.32 nan nan nan nan 0.007199999799922807 0.0009399999999999999 0.01809999957913533 0.0005 0.0411000000895001 0.000822000001790002 0.05740000051446259 0.0011480000102892518 0.09080000018002465 0.0043 nan nan nan nan nan nan 0.1810000006419917 0.017262677 nan nan nan nan 0.21599999793882793 0.030626787 nan nan nan nan nan nan 1.9500000053085387 0.32186953 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J09383892+4121336" 0.25702 nan nan 0.040100000478560105 0.009514199499999999 0.05631666620805239 0.0048207885 0.07620000105816871 0.003132092 0.12060000008204952 0.006324555700000001 0.14820000214967877 0.014142136 0.18820000113919377 0.015231546 nan nan nan nan nan nan 0.364499999345125 0.02252248861689403 nan nan nan nan 0.3796666677626005 0.0315592304055336 nan nan nan nan nan nan 1.4577777598136 0.24698482034730476 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2QZ J140434.6-000801" 0.303 nan nan 0.020200000108161476 0.0044407207 0.015160000202740775 0.0008236504 0.026690000368034816 0.0005338000073606963 0.04430000035426929 0.0008860000070853857 0.04981499841960613 0.0017407183 nan nan nan nan nan nan nan nan 0.6244761911422191 0.03746857146853314 nan nan nan nan 1.0709523729312986 0.06425714237587792 nan nan nan nan nan nan 3.6966667077938715 0.2218000024676323 10.244166669088107 1.2383918842618287 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2003c] J035440.3-063539" 0.25 nan nan nan nan 0.04130000161239877 0.0027 0.05619999865302816 0.0011239999730605632 0.09100000170292333 0.0018200000340584666 0.11500000255182385 0.002300000051036477 0.14400000509340316 0.007000000000000001 nan nan nan nan nan nan 0.1655000014579855 0.011747340000000002 nan nan nan nan 0.20075000429642387 0.020149442 nan nan nan nan nan nan 1.1035000206902623 0.1627882 7.045000093057752 1.4762791000000002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2003c] J213532.4-074744" 0.31 nan nan nan nan 0.00788000033935532 0.00117 0.021600000764010474 0.0005 0.045600001612911 0.00091200003225822 0.06160000339150429 0.0012320000678300858 0.10800000018207356 0.005 nan nan nan nan nan nan 0.1687500007392373 0.020832667000000003 nan nan nan nan 0.22085714798387407 0.034058772 nan nan nan nan nan nan 1.694999955361709 0.36166282 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2003c] J235641.2-010456" 0.29 nan nan 0.013199999860565489 0.0034190643000000004 0.025039999673026614 0.0027055498 0.04133333297633928 0.0017204649999999998 0.08302222300294994 0.0023388031 0.11041249945265008 0.0035693138000000004 0.15601110984183228 0.01072194 nan nan nan nan nan nan 0.20049999875482172 0.013747725999999998 nan nan nan nan 0.2009999989240896 0.023130067 nan nan nan nan nan nan 1.3849999522790313 0.20518285999999997 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"CAIRNS J011147.42+002020.8" 0.253975702083873 0.004900000021734741 0.0004900000021734741 0.02249999973476709 0.007306162000000001 0.04773333300060282 0.0026438609 0.08623749954494997 0.0021424285 0.1480571393455778 0.002961142786911556 0.18975714400377391 0.0037951428800754783 0.240250003116671 0.010344081 nan nan nan nan nan nan 0.3051250023418106 0.025592965999999998 nan nan nan nan 0.37812499431311153 0.04093898 nan nan nan nan nan nan 3.4316667588427663 0.4050926 14.999999664723873 2.8635643 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 37.90000081062317 10.0 nan nan nan nan
"2dFGRS TGN446Z184" 0.24509 0.037900001188972965 0.009333809 0.06589999975403771 0.00834386 0.08230000094044954 0.0022472207 0.1500000071246177 0.003000000142492354 0.23499999952036887 0.0046999999904073775 0.3465000045252964 0.006930000090505928 0.3640000068116933 0.007280000136233866 nan nan nan nan nan nan 0.49518749900278636 0.02971124994016718 nan nan nan nan 0.6600416682922903 0.039602500097537414 nan nan nan nan nan nan 7.944999959121148 0.4766999975472689 39.30000000198682 2.3580000001192087 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 138.49999791383743 9.694999853968621 61.000000685453415 16.0 nan nan
"ICRF J002641.7+350842" 0.333 nan nan nan nan 0.013099999705445953 0.0018 0.035799999750452116 0.0009 0.09480000153416768 0.0018960000306833535 0.14699999883305281 0.0029399999766610563 0.22000000171829015 0.006 nan nan nan nan 0.5039999959990382 0.14901343 0.4196666656450058 0.025179999938700348 nan nan nan nan 0.42116666736546904 0.03149603 nan nan nan nan nan nan 0.8320000197272748 0.20588347 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
