id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"FIRST J080431.0+360718" 0.658 nan nan nan nan 0.005484999974214588 0.0007907117047318827 0.008844999683788046 0.00028744564703609625 0.016549999600101728 0.00046097722286464433 0.028949999432370532 0.0007433034373659252 0.03034999917872483 0.0022627416997969517 nan nan nan nan nan nan 0.20899999885400755 0.01771821109202569 nan nan nan nan 0.2871666632975297 0.03738281717396703 nan nan nan nan nan nan 3.8837499754782763 0.2872598992750669 20.17499992288649 2.05220612851571 nan nan nan nan nan nan nan nan nan nan 360.0 49.0 nan nan nan nan nan nan nan nan nan nan nan nan
"IRAS F00476-0054" 0.728 nan nan nan nan 0.012909687345796783 0.0031727943611044194 0.017926543195733797 0.0011861441349588179 0.031664564641894925 0.0016249085533322327 0.03574304419435461 0.0022713760969272547 0.09156021637023594 0.008134048254325904 nan nan nan nan nan nan 0.27627051335123504 0.022349510752076186 0.2924999950258061 0.008774999850774182 0.4299999996870756 0.012899999990612266 0.3995416696310664 0.04377419523622364 0.976 0.029279999999999997 3.155 0.09464999999999998 nan nan 7.8871429051033095 0.4732285743061986 36.49047611384165 3.0457840661008193 nan nan nan nan 229.99999523162842 35.7246413557925 nan nan nan nan 400.0 106.0 nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2006c] J232903.0-002717" 0.61868 nan nan 0.004354999873612542 0.0008041144499999999 nan nan 0.009421785502386879 0.0007553476223475453 0.022942857283071914 0.0011180340346082897 0.052350000649831994 0.001806931125181052 0.07917856990908538 0.006791907180982085 nan nan nan nan nan nan 0.8686000070730224 0.052116000424381345 nan nan 1.6299999551847577 0.04889999865554273 1.5998333483034124 0.09599000089820474 nan nan nan nan nan nan 4.3895237752298515 0.30546358854275785 7.542857153788209 1.8680872407247902 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J101322.12+272209.4" 0.66706 nan nan nan nan 0.007897777524906106 0.0024430515 0.016250000044237822 0.0016340135 0.03435000053286785 0.0019235382999999997 0.05229999987932388 0.0035944402 0.0671500019961968 0.008717797999999999 nan nan nan nan nan nan 0.5670303019862059 0.03402181811917235 0.6150000263005495 0.018450000789016485 1.257499972488731 0.037724999174661926 1.2792424192573084 0.0767545451554385 nan nan 3.5050000000000003 0.10515000000000001 nan nan 4.4410416567573945 0.30454473460959824 14.671428663177151 1.8456300226697449 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2XMM J122656.4+013124" 0.73208 0.0015299999631679384 0.00023 nan nan nan nan 0.014988888728516435 0.00109201649765288 0.03132361057901612 0.0016881942270642262 0.04274444492895984 0.0023210988710137383 0.096756249149621 0.008322859905906458 nan nan nan nan nan nan 0.4594545462168753 0.040037485000000005 0.4830000107176602 0.014490000321529806 0.6939999875612557 0.022 0.7311818242835051 0.07063286 nan nan nan nan nan nan 2.171249914681539 0.47455242 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J085430.02+170308.9" 0.63589 nan nan nan nan nan nan 0.006950000040108405 0.001154253 0.01917142877313641 0.0019697716 0.038085714809962416 0.003104835 0.04630000070652126 0.009189668 nan nan 0.30300000798888505 0.09192388 nan nan 0.27028333095445606 0.02430545249335169 nan nan nan nan 0.18851666633055233 0.041449065512354465 nan nan nan nan nan nan 0.774000006365989 0.2463153464127641 3.329999977722764 0.19979999866336584 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2010c] J155143.9+434757" 0.61923 nan nan nan nan 0.004500000159168849 0.0009599999999999999 0.007199999799922807 0.00039999999999999996 0.015100000382517464 0.0006 0.03510000169626437 0.001 0.01739999970595818 0.0037 nan nan nan nan nan nan 0.09999333315005837 0.0071078425291856125 nan nan nan nan 0.08907333407377203 0.012715907580244558 nan nan nan nan nan nan 0.505333332461305 0.10875077188317804 3.228333358801901 0.9067025475137492 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J093349.93+220401.9" 0.66218 nan nan 0.005469999905471923 0.0016300000000000002 0.004370000056042045 0.0014395138999999998 0.00961499972618185 0.0006896376 0.019950000023527537 0.001118034 0.03690000085043721 0.0021023795000000003 0.05020000025979243 0.007021396 nan nan nan nan nan nan 0.31121428618580105 0.018672857171148062 nan nan nan nan 0.3739999990065892 0.04540520365575047 nan nan nan nan nan nan 3.6916666714443513 0.2634810312591829 16.625000016763806 1.9588836051212846 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J135052.78+503739.7" 0.63525 nan nan nan nan 0.003879999894706998 0.00094 0.009839999620453455 0.00036 0.019799999790848233 0.0005 0.043399999412940815 0.0008679999882588163 0.04569999873638153 0.0034000000000000002 nan nan nan nan nan nan 0.2132500012521632 0.012795000075129792 nan nan nan nan 0.19550000070012175 0.015905975000000003 nan nan nan nan nan nan 1.4750000555068254 0.12806246999999998 10.350000113248825 1.0630145000000002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J152431.41+323750.6" 0.62818 nan nan nan nan 0.003639999931692728 0.00081 0.0059300000430084765 0.00027 0.011500000255182385 0.00039999999999999996 0.029999999242136255 0.0006 0.022500000341096893 0.0029000000000000002 nan nan nan nan nan nan 0.16218333228083018 0.023853366640933855 nan nan nan nan 0.23333333365432918 0.015962613351202866 nan nan nan nan nan nan 1.372083334553366 0.13915927182621213 5.89624992173165 0.897380612303276 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
