id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"2XMM J134329.2+000132" 2.347 nan nan nan nan 0.003423124929587592 0.0009037589791344164 0.007613708388494918 0.00037863868785504526 0.011072041611252342 0.0005753279661237442 0.01850000004803102 0.0008746427582946653 0.02814999970723875 0.003974606989763713 nan nan nan nan nan nan 0.12858333452546503 0.013978916480667672 0.13000000035390258 0.006 0.15300000086426735 0.01 0.15324999943127232 0.02513329454686258 nan nan nan nan nan nan 0.625874991469551 0.18501891887254562 3.70625004850328 1.1888655483437658 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J155145.90+085735.7" 2.685 nan nan 0.009839999620453455 0.00199 nan nan 0.003056666628253879 0.0009628084000000001 0.017233333387088753 0.0016062379 0.053122222501163684 0.0031064448999999997 0.07830000120318598 0.010137061 nan nan nan nan nan nan 0.18912499942261882 0.018430917817831436 nan nan nan nan 0.14754166614528125 0.031696766157230806 nan nan nan nan nan nan nan nan 2.03999993391335 0.122399996034801 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"QSO J2238+0016" 3.46753 nan nan nan nan nan nan 0.04164999960007013 0.0021748563 0.10348333368407718 0.004029888299999999 0.11611538558589438 0.0039357337 0.1326428552731938 0.014594518999999999 nan nan nan nan 0.295000005280599 0.067 0.29291666667070243 0.02032882201149531 0.25799999275477603 0.009486834 0.2570000069681555 0.013341663 0.23833333523843128 0.030527446912474616 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"US 1728" 1.59267 0.0010100000054080738 0.00017999999999999998 0.0333500011038268 0.006500769 0.11322000063955784 0.004827266497003894 0.14950000170049152 0.004213074997392314 0.16355555392995785 0.0032711110785991573 0.20248610942669784 0.00576628090978945 0.20631944708940056 0.008261355361292631 nan nan nan nan nan nan 0.2544285706567711 0.02441666288162279 0.2530000056140125 0.009000000000000001 0.5309999936819076 0.01592999981045723 0.4834166682863031 0.03834654417586487 nan nan 1.6900000000000002 0.0507 nan nan 2.1557575800518194 0.2867289752000833 nan nan 5.1450000000000005 0.2058 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV96] J085000.0+450716" 1.66139 0.003529999958118424 0.0003529999958118424 0.03150000065943459 0.0051739735 0.07336111229960807 0.0026902602070283162 0.0847500000418222 0.002395307685990257 0.08570625050197123 0.002739525505103074 0.09903124873744673 0.0026057626544705335 0.09949999957825639 0.005503180812595589 nan nan nan nan nan nan 0.21306410200942835 0.018638541789356807 0.21399999968707561 0.008 0.36800000816583633 0.014 0.39261538538179147 0.0364885251251224 nan nan nan nan nan nan 1.0927499925391748 0.24796270465054399 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"3XMM J105306.0+573424" 2.94393 nan nan nan nan 0.007267307812351366 0.0022138201218123666 0.022911538490706547 0.0010331989697803614 0.023757692256017784 0.0012619430733534268 0.02459615377749567 0.001528070646728174 0.028944433655908597 0.005898359557405354 nan nan nan nan nan nan nan nan 0.0397000001715729 0.001191000005147187 0.05037500067988876 0.0015112500203966627 0.07417222191071034 0.02402062920997335 0.071 0.0021299999999999995 0.127 0.00381 nan nan nan nan 1.7099999822676182 0.27 0.4614166671453665 0.018456666685814662 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"CXOPS J042140.7+324941" 1.94 nan nan nan nan 0.007900000127847306 0.00075 0.07380000170087442 0.0014760000340174884 0.21600000036414713 0.0043200000072829425 0.3440000000409782 0.006880000000819564 0.4720000142697245 0.00944000028539449 0.6760000251233578 0.13789126000000002 0.7510000141337514 0.18667619000000002 nan nan 0.2528000040911138 0.018841443 nan nan 0.03535 0.0010605 0.1369999983580783 0.038196857 nan nan 0.04575 0.003920204076320517 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2XMM J105125.3+573050" 3.409 nan nan nan nan 0.010376250126379697 0.0020723417256630263 0.03576666722437949 0.0012103719239180048 0.06243333185314745 0.0015827192733597966 0.0711083336379185 0.002035927496776319 0.06409992745097051 0.00554994614828331 nan nan nan nan nan nan 0.10590833371163658 0.0139040606480456 0.07947499882024714 0.002384249964607414 0.08807499882075936 0.0026422499646227807 0.1106499991869942 0.017971784075327887 0.112 0.00336 0.17700000000000002 0.0053100000000000005 nan nan nan nan nan nan 0.5406999977994711 0.021627999911978845 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV96] J102434.5+470911" 2.286 nan nan nan nan 0.006900000016685226 0.001046721070772916 0.011550000181159703 0.00035355339059327376 0.01559999964229064 0.0004949747468305833 0.023499999770137947 0.0007778174593052023 0.03079999987676274 0.0023690715480964267 nan nan nan nan nan nan 0.31011874743569207 0.018607124846141524 0.293 0.00879 0.31650000000000006 0.009495000000000002 0.3334166667001943 0.023824619362267443 0.41350000000000003 0.01828004376362376 0.9215 0.027645 nan nan 2.184166710867236 0.20159489648828538 13.491666512998442 1.4353484137007329 nan nan nan nan 205.0 45.0 nan nan nan nan 573.0 138.0 nan nan nan nan nan nan nan nan nan nan nan nan
"2SLAQ J224146.36+001608.0" 1.4985 nan nan 0.00835999981063651 0.0009299999999999999 0.01629999997021514 0.0043416589999999994 0.022093750033036486 0.0017320507999999998 0.025912500177582842 0.002297825 0.03145000005133625 0.0030413812 nan nan nan nan nan nan nan nan 0.09323030347728282 0.016417616548714525 0.10024999937741086 0.007889232999999999 0.16799999866634607 0.012369317000000001 0.19378787946761727 0.03257203578215455 nan nan nan nan nan nan nan nan 5.160000175237656 0.4 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2XMM J094144.6+385440" 1.819 nan nan nan nan 0.00639749987385585 0.0006943342098957119 0.017249999928026227 0.00035355339059327376 0.03865000053338008 0.0007730000106676016 0.07262499821081292 0.0014524999642162584 0.09854999734670855 0.002883140625074566 nan nan nan nan nan nan 0.30087499544606544 0.023895605 0.34100000630132854 0.011 0.5949999904260039 0.018000000000000002 0.6338749881251715 0.04561798 nan nan nan nan nan nan 2.3219999857246876 0.2823119 9.067499777302146 2.0535823 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2XMM J105009.5+573145" 1.561 nan nan nan nan 0.010549999842623947 0.00125299638622344 0.01404999966325704 0.0005267826860872422 0.016200000118260505 0.0006000000499950728 0.02049999966402538 0.0008544003166899226 0.019499999325489625 0.002940662960687989 nan nan nan nan nan nan 0.13177499997136763 0.00907243763120928 0.057325 0.0017237943612855916 0.085 0.00265 0.11167499980286812 0.026139384064091723 0.1065 0.00948375980294735 0.12774999999999997 0.015450326857383956 nan nan nan nan nan nan 0.2505000059371814 0.01835585737578063 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASSI J1158434+454600" 1.872 0.04340000123193022 0.010607545 0.07480000022042077 0.008789198 0.7998749933904037 0.038078865999999996 0.7947142917795905 0.07554469 0.8625714274655495 0.032202483000000004 1.1571428538965327 0.049999999999999996 1.202857171717499 0.05000000000000001 1.0907143171477531 0.18708286 1.0778571013361216 0.26191605 1.1290909023955464 0.25079874 1.276363652912392 0.07658181917474352 1.2799999676644802 0.038399999029934406 1.6199999954551458 0.048599999863654375 1.7117948803315177 0.10270769281989106 nan nan nan nan nan nan 6.234500013478101 0.374070000808686 13.76666675582528 1.593204387315169 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
