id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"87GB 075404.1+274455" 0.81882 0.012399999832268804 0.0014 0.030100000003585592 0.003010000000358559 0.017324999680568 0.0017320508354797903 0.027238889338655606 0.000827647275581144 0.02835555551428115 0.0008916277841054754 0.028094444334985588 0.001194780291053129 0.046116667363094166 0.00391822671926013 nan nan nan nan nan nan 0.11546666682594821 0.01571690631146779 0.08910000178730115 0.0063999999999999994 0.12099999730708078 0.012 0.13062121246766412 0.031970181682608956 nan nan nan nan nan nan nan nan 3.5800000187009573 0.25999999999999995 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J222335.55+004332.1" 0.75084 nan nan 0.018000000636675395 0.006 nan nan 0.010295624917944224 0.0014557129000000002 0.019543750397588155 0.002076054 0.024443750135105802 0.0032924156 0.08667499923831201 0.011436782 nan nan nan nan nan nan 0.47498484612089775 0.028499090767253862 0.3845000028377399 0.012369317 0.5635000125039369 0.01843909 0.6470606076499504 0.04157418032231333 nan nan nan nan nan nan 2.4100000121537595 0.35502605134834825 9.350476127295268 2.173499479704406 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J123253.23+153625.3" 0.83688 nan nan nan nan 0.006228571367371062 0.0019369047 0.009696666590267947 0.0009117565599999999 0.012266666847911742 0.0012247449 0.02519999998185085 0.0021307276 0.06189999900622449 0.00621128 nan nan nan nan nan nan 0.24049999859882518 0.016661809206612952 nan nan nan nan 0.21061111086844983 0.03598201017300185 nan nan nan nan nan nan 1.3359523842918375 0.21490055521841006 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J084739.38+514512.9" 0.763 nan nan 0.0008449999882031989 0.000271 nan nan 0.009861250077847217 0.0013867227 0.01758749999680731 0.0021954497 0.02387499966971518 0.0029765752 0.045524999222834595 0.010397115 nan nan nan nan nan nan 0.2175000023530641 0.01616529766274537 0.21600000036414713 0.008 0.25599999935366213 0.012 0.23495833661298576 0.030165502521131655 nan nan nan nan nan nan 0.9517777699650162 0.23657345481757583 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2006c] J142241.0+383710" 0.75834 nan nan 0.013366666583654782 0.0034713112 nan nan 0.012174999824310362 0.0012806248 0.022174999912749627 0.001946792 0.03210000022590975 0.0027982136999999997 0.0882874992385041 0.0125024 nan nan nan nan nan nan 0.2289090900291604 0.01717550949434922 0.2209999947808683 0.006999999999999999 0.3110000106971711 0.011 0.33656060574920565 0.026083232626205686 nan nan nan nan nan nan 4.288095254220423 0.25728571525322536 19.42619062711795 1.4351170678941918 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[GUL2013] J090846.11+052843.3" 0.80025 nan nan 0.0019000000293090125 0.0005 0.0056200001381512266 0.00109 0.007960000402817968 0.00051 0.011299999641778413 0.0004 0.028700000257231295 0.0011 0.05450000026030466 0.003 nan nan nan nan nan nan 1.1183333124158286 0.06709999874494971 nan nan nan nan 2.8258333278323216 0.16954999966993928 nan nan nan nan nan nan 9.08000012844801 0.5448000077068805 14.908333164205155 1.6970415500063816 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2010c] J150506.8+022929" 0.80526 nan nan 0.0032800001008581603 0.00098 nan nan 0.007772500111968839 0.0005271859249107472 0.01572499968460761 0.0007648528599638641 0.030074999813223258 0.001261942918435942 0.04454999907466117 0.004285440351130565 nan nan nan nan nan nan 0.24680332976267289 0.018516763511826254 nan nan nan nan 0.196291665895648 0.02601605286878317 nan nan nan nan nan nan 0.7667499995799735 0.142146932067701 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2006] J075736.8+345327" 0.74586 nan nan 0.06029999894963112 0.007854298 0.05911666630709078 0.0025401771679238088 0.07759374921079143 0.0015518749842158286 0.080987500041374 0.001771298976033471 0.08630624961369904 0.0019849432660170034 0.09693749916550587 0.005149029029865728 nan nan nan nan 0.29600001289509237 0.067 0.41700000202818777 0.030611477592200544 0.48600000445730984 0.014580000133719295 0.7159999804571271 0.021479999413713813 0.724291667098645 0.0436661780164024 nan nan nan nan nan nan 1.0885555356716115 0.26400662559172305 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2006] J153405.3+435526" 0.745 0.06569999823113903 0.012918591 0.14233333058655262 0.014233333058655262 0.2284444425539631 0.013892443 0.29762499980279244 0.012806248000000001 0.30012500064913183 0.010770330000000002 0.2872500008379575 0.01086278 0.29562500640167855 0.018841445 nan nan 0.3840000038811316 0.11663618999999999 0.3909999941242859 0.11526058 1.299230780773438 0.07795384684640627 nan nan nan nan 2.0561904732182272 0.12337142839309363 nan nan nan nan nan nan 4.567916635951648 0.27407499815709885 10.746363629996775 1.202359944849055 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2006] J160424.2+271759" 0.77815 nan nan 0.046350000047823414 0.007300684500000001 0.07666363804177805 0.007017835 0.10589999801595695 0.0064031240000000005 0.13719999988097697 0.0068556546 0.13799999724142253 0.0060827624 0.1530000037746504 0.015524173999999998 nan nan nan nan 0.38300000596791506 0.08 0.7822692302880951 0.046936153817285706 0.8360000210814178 0.025080000632442534 1.3299999991431832 0.0398999999742955 1.4256410025958066 0.0855384601557484 nan nan nan nan nan nan 3.356499969754368 0.23289053364143614 8.441666581829388 1.6580310740155995 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
