id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"2MASS J13201822+3907224" 0.23609 nan nan 0.01739999970595818 0.001739999970595818 0.057866666490250886 0.003961060400000001 0.09017999982461333 0.0031764760000000006 0.16699999978300184 0.006708204000000001 0.19879999454133213 0.01118034 0.22760000138077885 0.014352701 0.4824545493730429 0.14503447000000003 nan nan nan nan 0.522055561385428 0.031323333683125676 nan nan nan nan 0.46544444654985434 0.02792666679299126 nan nan nan nan nan nan 2.2833333050397533 0.19113868773203718 9.777499901180466 1.2253453162771097 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J08372691+3121048" 0.1779 0.06030000076862052 0.0098726905 0.08550000347895548 0.008550000347895548 0.19874999816238414 0.013379086999999998 0.31842857632519944 0.010440306 0.48157142841124106 0.013038405000000001 0.6415714410000614 0.022449945 0.6601428696220475 0.027276363 0.9498666855506599 0.22340323 1.2053333145255845 0.2969849 1.349090937186371 0.26532999999999995 2.089242400319287 0.12535454401915722 nan nan nan nan 2.799102587176439 0.16794615523058634 nan nan nan nan nan nan 11.261666675532858 0.6757000005319714 40.072222524219086 2.91224147188214 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J16492768+3746318" 0.16682 nan nan nan nan 0.08584999886807054 0.002412985839933639 0.23550000332761556 0.004710000066552311 0.45849999878555536 0.009169999975711107 0.6584999791812152 0.013169999583624303 0.7740000146441162 0.015480000292882323 0.7049999798515013 0.16002812 0.8060000254772604 0.17391378 1.0000000474974513 0.22045410000000001 1.0905999947898088 0.06543599968738853 nan nan nan nan 0.8852666640232006 0.053115999841392036 nan nan nan nan nan nan 3.44333333928138 0.20660000035688278 5.899999962622921 1.3570688982990151 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J10380863+2331330" 0.22596 nan nan 0.028000000384054147 0.008354041000000001 0.04891428605852915 0.0037815341 0.10124999971594661 0.003544009 0.2773333350584532 0.0118321595 0.4196666704956442 0.013747726999999998 0.40933332638815045 0.015524174 nan nan nan nan 1.1955000227317214 0.30086875999999996 2.6792916735447943 0.16075750041268766 nan nan nan nan 4.157250007611388 0.2494350004566833 nan nan nan nan nan nan 9.192916681623707 0.5515750008974224 28.580952508463742 2.285825882604592 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J08320779+4034527" 0.12705 0.16799999866634607 0.022627417 0.17600000137463212 0.017600000137463212 0.2884999994421378 0.0057699999888427556 0.39149999793153256 0.007829999958630651 0.5769999988842756 0.011539999977685511 0.8715000003576279 0.017430000007152557 0.92149997362867 0.0184299994725734 1.074999978300184 0.28337256 1.3625000040822972 0.39140772 1.9779999507591128 0.36619665 2.7138889003131124 0.16283333401878675 nan nan nan nan 3.325555545472436 0.19953333272834617 nan nan nan nan nan nan 12.714285535471781 0.7628571321283069 55.16666701932748 3.3100000211596483 nan nan nan nan 411.0 41.099999999999994 nan nan nan nan 578.0 133.0 nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J07502636+2707168" 0.15429 0.02950000089185778 0.007465253000000001 0.05450000026030466 0.0072034713 nan nan nan nan nan nan nan nan nan nan 0.674000009894371 0.14999999 0.838999985717237 0.23099998 0.990999978967011 0.22224310000000003 1.441428566968867 0.08648571401813201 nan nan nan nan 1.4631250201584773 0.08778750120950864 nan nan nan nan nan nan 3.576666721416016 0.29151759946566264 9.05899998024106 1.8540023793860134 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J15202245+2632076" 0.12138 0.008160000106727239 0.0022 0.018500000805943273 0.0024 nan nan nan nan nan nan nan nan nan nan 0.9720000089146197 0.13921566000000002 1.180000021122396 0.24494897999999996 1.339999958872795 0.17888544 1.9633333519651066 0.1178000011179064 nan nan nan nan 3.872916674722607 0.2323750004833564 nan nan nan nan nan nan 24.491666870067515 1.469500012204051 97.96666822234789 5.878000093340873 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA 1687052" 0.1400001863956164 0.010400000064691994 0.0033 0.01809999957913533 0.0037 nan nan nan nan nan nan nan nan nan nan 0.6590000120922923 0.11717081999999998 0.7580000092275441 0.17146429 0.9590000263415277 0.19230184 0.5615738090499127 0.03369442854299476 nan nan nan nan 0.5258666640837619 0.03155199984502571 nan nan nan nan nan nan 2.9333333439379934 0.21298181072532932 8.950000000049672 1.4069648260012897 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J08394610+2251004" 0.176 nan nan nan nan 0.03909999941242859 0.0017000000000000001 0.12700000661425292 0.0025400001322850585 0.29600001289509237 0.005920000257901847 0.4659999976865947 0.009319999953731894 0.5849999724887311 0.011699999449774623 0.7120000082068145 0.15266957 0.9970000246539712 0.19766892 1.1399999493733048 0.21166011 0.766833332212021 0.04600999993272126 nan nan nan nan 0.8144999931876858 0.059607046000000004 nan nan nan nan nan nan 5.804999847896397 0.45033323000000003 18.2499997317791 3.0199338 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J002119.69+003801.7" 0.23378 nan nan 0.029400000130408444 0.0067882256 0.019012999973710976 0.00463285 0.03429521755448228 0.0021287087 0.07090173917474558 0.003581899 0.09697142892643267 0.004492216 0.11928260870342416 0.013677353 0.26199998683296144 0.08 0.46400001156143844 0.146 nan nan 0.47127500738497474 0.03726607 0.28236666548764333 0.0084709999646293 0.3984333270636853 0.011952999811910558 0.8130000288864332 0.067616566 nan nan nan nan nan nan 6.284000165760517 0.43863424999999995 24.349999614059925 2.7055498 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
