id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"2XMM J153244.0+324248" 0.926 nan nan nan nan 0.029800000447721686 0.0010259142264341596 0.03985000148531981 0.0007970000297063962 0.05580000106419902 0.0011160000212839805 0.07085000106599182 0.0014170000213198364 0.14099999680183828 0.003605551275463989 nan nan nan nan nan nan 0.4584249995125574 0.027505499970753442 0.4675 0.014025000000000001 0.8045 0.024135 0.8622916735056012 0.05173750041033607 1.7850000000000001 0.05355 5.010000000000001 0.15030000000000002 10.599999688565731 0.2 10.178333425124485 0.6107000055074691 47.330000409483915 2.8398000245690347 47.199999999999996 1.888 71.00000116229057 14.371673528159482 233.99999868869781 30.339783834021773 nan nan nan nan 712.0000123977661 171.0 nan nan nan nan nan nan nan nan nan nan nan nan
"7C 1049+3827" 1.018 nan nan nan nan 0.007949999599077273 0.00087 0.009329999556939583 0.00036 0.015400000847876072 0.0005 0.023799999326001853 0.0008 0.040499999158782884 0.0034999999999999996 nan nan nan nan nan nan 0.9334523771501899 0.056007142629011394 1.0100000072270632 0.030300000216811895 2.090000081807375 0.06270000245422125 2.318095200959416 0.13908571205756495 nan nan nan nan nan nan 7.771249912511558 0.46627499475069345 17.412500352784992 1.5842032992926411 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2E 1346.2+2637" 0.91518 nan nan 0.07712499973422382 0.01169829 0.09073750106836087 0.0034849676737654695 0.10564285652695356 0.0027386127333894443 0.11664285973113563 0.004031129402582171 0.12250000041344071 0.0027386127333894443 0.1380000009833436 0.007193747479671264 nan nan nan nan nan nan 0.4196363639451394 0.025178181836708363 0.4400000034365803 0.013200000103097409 0.7130000158213079 0.021390000474639237 0.7536666729574967 0.0452200003774498 nan nan nan nan nan nan 2.084583323172604 0.19659985017457185 nan nan 3.146666666666667 0.43442910814078745 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"3C 196" 0.87 nan nan nan nan 0.09953333210432902 0.0031890437999999998 0.19299999985378236 0.003859999997075647 0.26250000519212335 0.005250000103842467 0.3085000062128529 0.006170000124257058 0.4124999977648258 0.008249999955296516 0.7169999880716205 0.18706150000000002 nan nan 0.7779999868944287 0.23087442000000002 1.2820833434630186 0.07692500060778111 1.3099999632686377 0.03929999889805913 1.7099999822676182 0.051299999468028545 1.7828571395309907 0.10697142837185944 nan nan nan nan nan nan 6.379545531868935 0.38277273191213607 18.585000144690277 1.8265336312213096 18.1 1.8 nan nan nan nan nan nan 12.200000000000001 3.3 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"ICRF J131103.2+551354" 0.926 nan nan nan nan 0.036087499211134855 0.0048166376 0.056200000212161934 0.0048518036 0.07852857171591106 0.0029597297 0.09921428552063714 0.006292853 0.12714286068720476 0.010583005000000001 0.6365384727429885 0.19360268000000003 nan nan 1.3879999867640436 0.31622775999999997 0.34268452429472623 0.020561071457683572 0.32550000289548187 0.009765000086864456 0.3902499978225678 0.011707499934677033 0.3920256367332469 0.03144256663591612 0.48900000000000005 0.01467 0.7425 0.022275 nan nan 0.7137166590519871 0.2021224967810424 2.6624999859556557 0.7575633636864975 2.3049999999999997 0.09219999999999999 nan nan nan nan 19.300000742077827 2.7 nan nan nan nan nan nan nan nan 49.4999997317791 5.8999999999999995 70.20000368356705 6.3 80.79999685287476 5.8999999999999995 86.0000029206276 7.6
"2MASSI J0352305-071102" 0.96509 nan nan nan nan 0.5833888717461377 0.011667777434922755 0.760375005484093 0.02921899983591039 1.063928585998448 0.09110433893641552 1.043571441966508 0.02692582403567252 1.1762499489123002 0.02738612548461401 1.7515385093597264 0.18330301 1.417692293986105 0.28583211999999997 1.477999985218048 0.28460502 2.4021025763176835 0.144126154579061 2.6499999221414328 0.07949999766424298 4.050000105053186 0.12150000315159559 4.312916644010693 0.2587749986406416 nan nan nan nan nan nan 11.183333261559408 0.6709999956935645 31.047916728506486 2.274406453408353 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"ICRF J025937.6+423549" 0.867 nan nan 0.04755000009026844 0.008772685 0.030624999226347427 0.0018139459999999999 0.05030000056649442 0.0010060000113298884 0.07345000176428584 0.0014690000352857169 0.09464999857300427 0.0018929999714600854 0.12159999641880859 0.006466065 nan nan nan nan nan nan 0.6514047635715633 0.039084285814293795 nan nan nan nan 0.8865476154976836 0.05319285692986101 nan nan nan nan nan nan 2.102333292377492 0.27524625418401105 4.973749990612268 1.1404056749693285 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2E  3129" 0.907 0.1849999971454963 0.01849999971454963 0.47400000039488077 0.04740000003948808 0.33079999266192317 0.010440307 0.4672499999287538 0.014 0.5692500126315281 0.012489996 0.5209999944781885 0.010816654 0.5644999910145998 0.021633308 0.8319999906234443 0.16826170000000001 nan nan 0.9769999887794256 0.24714976 1.4494444530829786 0.08696666718497871 1.4700000174343586 0.04410000052303076 1.879999996162951 0.05639999988488853 2.0075757708293245 0.12045454624975946 nan nan nan nan nan nan 3.628333350465012 0.28254602198612744 11.502142897163118 1.5999531773358937 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 28.89999933540821 7.800000000000001 37.90000081062317 8.3 nan nan
"NVSS J131706+465033" 1.02584 nan nan 0.029400000130408444 0.0062032254 0.015275000237124914 0.00304959 0.02038571463864563 0.0013304135 0.030228571371740794 0.0017804493 0.03217142875655554 0.0023086792999999998 0.030771429010201246 0.008886506 nan nan nan nan nan nan 0.219566667474263 0.0153844634697877 0.21600000036414713 0.007 0.28700000257231295 0.012 0.3163999968538992 0.024799546632160076 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"87GB 075041.9+411738" 0.87061 nan nan nan nan 0.004437222173692135 0.0014431648707687221 0.009086249747269903 0.000661437813443231 0.021293750251061283 0.0010283482085927899 0.032887501106415584 0.0014637281645561411 0.04716249918601534 0.006174544595145783 nan nan nan nan nan nan 0.24369230700979153 0.02041579348166326 0.24699998903088272 0.009000000000000001 0.3819999983534217 0.014 0.3877435877504162 0.03356806476900925 nan nan nan nan nan nan 1.2180000097882002 0.27473715073466876 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
