Filter Wave Flux F_er
WISE:W1 3.3500107051067163 0.00044340000604279337 2.523886e-05
WISE:W2 4.600019302768061 0.0008927999762818218 4.708503e-05
WISE:W3 11.559823320737255 0.002817499975208193 0.00026
WISE:W4 22.09066818952177 0.009069999679923058 0.0020003002
"W1 (WISE)" 3.3533831991051453 0.00046366666666666664 3.150269829713004e-05
"W2 (WISE)" 4.60510688172043 0.0008983333333333334 4.305659066856084e-05
"W3 (WISE)" 11.574998378378377 0.0030600000000000002 0.00032658536403213175
"W4 (WISE)" 22.0435630882353 0.007113333333333333 0.0030890451599159246
"3.6 microns (IRAC)" 3.5520433412322276 0.0005665 1.6192899678562824e-06
"4.5 microns (IRAC)" 4.494639550224888 0.0008985 2.293163753420152e-06
"5.8 microns (IRAC)" 5.732169369024856 0.0014 9.06123611876437e-06
"8.0 microns (IRAC)" 7.86856845144357 0.00226 9.997424668383354e-06
"24 microns (MIPS)" 23.60570535433071 0.00819 0.00011015157738316778
