Filter Wave Flux F_er
SDSS:u 0.3519021246126397 9.069999578059651e-06 1.26e-06
SDSS:g 0.48199694202385923 1.4999999621068127e-05 6e-07
SDSS:r 0.6246977662012919 4.030000127386302e-05 7e-07
SDSS:i 0.7634912086792643 8.81000014487654e-05 1.6e-06
SDSS:z 0.9017941824088558 0.00011200000153621659 4e-06
WISE:W1 3.350010705106716 0.0007473333292485526 4.1376323e-05
WISE:W2 4.600019302768061 0.0012200000152612727 6.78233e-05
WISE:W3 11.559823320737255 0.004609999805688858 0.00041231056
WISE:W4 22.09066818952177 0.02225000085309148 0.0026627053
:=1.4GHz 214137.47000000003 0.0013099999632686377 0.00014
"W1 (WISE)" 3.3533831991051453 0.0008056666666666667 3.2867308986286056e-05
"W2 (WISE)" 4.60510688172043 0.0012166666666666665 6.591532447011089e-05
"W3 (WISE)" 11.574998378378377 0.00487 0.0004292854528166544
"W4 (WISE)" 22.0435630882353 0.020966666666666665 0.00291926360577458
1.4GHz 214137.47 0.00128 0.000145
