Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 3.889999970851932e-05 1.0288342e-05
GALEX:NUV 0.23119646641474512 3.215000106138177e-05 5.8830265e-06
SDSS:u 0.3519021246126397 6.630000279983506e-05 1.8e-06
SDSS:g 0.48199694202385923 9.4600000011269e-05 8e-07
SDSS:r 0.6246977662012919 0.00014600000577047467 1e-06
SDSS:i 0.7634912086792645 0.0001720000000204891 1e-06
SDSS:z 0.9017941824088558 0.00023299999884329736 4e-06
2MASS:J 1.239016606050587 0.0002530000056140125 0.00011022705
2MASS:H 1.6494770729023385 0.0005210000090301037 0.0001886107
2MASS:Ks 2.163785333814508 0.000547999981790781 0.00017636326
WISE:W1 3.350010705106716 0.0007818750091246329 4.4710177e-05
WISE:W2 4.600019302768061 0.0011737500317394733 7.4833144e-05
WISE:W3 11.559823320737253 0.0027249999111518264 0.00026191602
WISE:W4 22.09066818952177 0.00594400018453598 0.001667693
