Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 8.35999999253545e-05 1.3790576e-05
GALEX:NUV 0.23119646641474512 5.7199998991563916e-05 8.736704e-06
SDSS:u 0.3519021246126397 4.7353332926528914e-05 3.6581553e-06
SDSS:g 0.4819969420238593 6.833333342607754e-05 2.624881e-06
SDSS:r 0.6246977662012919 0.00012833333069769046 5.1961524e-06
SDSS:i 0.7634912086792643 0.0001983333301420013 7.5498347e-06
SDSS:z 0.9017941824088558 0.00019133333504820863 1.2369317e-05
2MASS:J 1.239016606050587 0.00036800000816583633 0.000100429075
2MASS:H 1.6494770729023385 0.00040499999886378646 0.00015676735
2MASS:Ks 2.163785333814508 0.0005869999877177179 1e-06
:=3.6um 3.599986286565157 0.0005310000269673765 1.4e-05
:=4.5um 4.499969349004068 0.0006290000164881349 2.1e-05
WISE:W1 3.350010705106716 0.000473374993816833 3.5874782e-05
WISE:W2 4.600019302768061 0.000659428586784218 5.5506756e-05
WISE:W3 11.559823320737253 0.001430000023295482 0.0004050926
