Filter Wave Flux F_er
SDSS:g' 0.4819969420238593 2.322499900249871e-06 1.3748819e-06
SDSS:r' 0.6246977662012919 3.7491666754855637e-06 2.0273137e-06
SDSS:i' 0.7634912086792643 7.294999818441283e-06 3.1058653e-06
Spitzer/MIPS:24 23.674678828081813 6.283333398945008e-05 1.49535945e-05
Herschel/PACS:100 100.00081990726842 0.003109999932348728 0.001
"3.6 microns (IRAC)" 3.5520433412322276 2.5e-05 4.1131739569339883e-07
"4.5 microns (IRAC)" 4.494639550224888 2.475e-05 6.149943089167574e-07
"5.8 microns (IRAC)" 5.732169369024856 2.135e-05 1.977237466770241e-06
"8.0 microns (IRAC)" 7.86856845144357 2.2624999999999998e-05 5.59494414628064e-06
"24 microns (MIPS)" 23.60570535433071 5.8750000000000005e-05 1.662153422521519e-05
