Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 7.099999947968172e-06 3.27e-06
GALEX:NUV 0.23119646641474512 1.82999992830446e-05 2.2e-06
SDSS:u' 0.3519021246126397 1.359999987471383e-05 1.4e-06
SDSS:g' 0.48199694202385923 1.4500000361294951e-05 4e-07
SDSS:r' 0.6246977662012919 2.8399999791872688e-05 8e-07
SDSS:i' 0.7634912086792645 4.940000144415535e-05 1.4e-06
SDSS:z' 0.9017941824088558 6.140000186860561e-05 4e-06
SDSS:u 0.35190212461263964 1.407777775360349e-05 4.228475e-06
SDSS:g 0.4819969420238593 1.637500020024163e-05 1.5684387e-06
SDSS:r 0.6246977662012919 3.186249978170963e-05 2.634388e-06
SDSS:i 0.7634912086792645 5.42000002496934e-05 4.446347e-06
SDSS:z 0.901794182408856 6.64874992253317e-05 1.2167991e-05
2MASS:H 1.6494770729023385 0.00026066666274952394 0.00012529566
2MASS:Ks 2.163785333814508 0.0005139999848324805 0.0001520296
WISE:W1 3.3500107051067163 0.0011666666250675917 9e-05
WISE:W2 4.600019302768061 0.001272000011522323 9.797959e-05
WISE:W3 11.559823320737255 0.006389999969138039 0.00055063603
WISE:W4 22.09066818952177 0.02353333371380965 0.003232646
:=1.4GHz 214137.47000000003 0.00343999988399446 0.00014
1.4GHz 214137.47 0.0039 0.0005
