Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 1.140000040322775e-05 3e-07
SDSS:u 0.3519021246126397 2.2199999875738285e-05 3.6455453e-06
SDSS:g 0.48199694202385934 2.6918181736784224e-05 1.7058721e-06
SDSS:r 0.6246977662012919 5.024545432454695e-05 2.3537204e-06
SDSS:i 0.7634912086792643 6.551818197212097e-05 3.0643107e-06
SDSS:z 0.901794182408856 9.270000042637217e-05 1.2296747e-05
:=3.6um 3.599986286565157 0.0001829999964684248 4e-06
:=4.5um 4.499969349004068 0.000195999993593432 3e-06
WISE:W1 3.350010705106716 8.324999816977652e-05 3.9051247e-06
WISE:W2 4.600019302768061 0.00015900000289548188 5e-06
