Filter Wave Flux F_er
SDSS:u 0.3519021246126397 3.4500000765547156e-05 2e-06
SDSS:g 0.48199694202385923 0.00015199999324977398 1e-06
SDSS:r 0.6246977662012919 0.00034100000630132854 2e-06
SDSS:i 0.7634912086792645 0.0005329999839887023 3e-06
SDSS:z 0.9017941824088558 0.0007179999956861138 9e-06
2MASS:J 1.239016606050587 0.00047599998652003706 0.00014310835
2MASS:H 1.649477072902339 0.0007300000288523734 0.00019677398
2MASS:Ks 2.163785333814508 0.0008529999759048223 0.00025229744
WISE:W1 3.3500107051067163 0.0007521999883465469 3.901282e-05
WISE:W2 4.600019302768061 0.0007737500127404928 4.2225583e-05
WISE:W3 11.559823320737257 0.0024900000231961408 0.00027147742
WISE:W4 22.090668189521768 0.004253333124021689 0.0019634154
:=1.4GHz 214137.47000000003 0.001500000013038516 0.00015
"W1 (WISE)" 3.3533831991051453 0.0011423333333333333 3.766072224480035e-05
"W2 (WISE)" 4.60510688172043 0.0008516666666666667 7.069427133792383e-05
"W3 (WISE)" 11.574998378378377 0.00255 0.0004627850472951779
"W4 (WISE)" 22.0435630882353 0.004565 0.002371919054268083
