Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 2.346666648615307e-05 4.210701e-06
GALEX:NUV 0.23119646641474512 1.966666665490872e-05 2.93428e-06
SDSS:u 0.3519021246126397 9.229999704984948e-05 2.6e-06
SDSS:g 0.48199694202385923 0.0001049999991664663 1e-06
SDSS:r 0.6246977662012919 0.00018899999849963933 2e-06
SDSS:i 0.7634912086792645 0.0002849999873433262 2e-06
SDSS:z 0.9017941824088558 0.00028199999360367656 8e-06
2MASS:J 1.239016606050587 0.00026000000070780516 9.167878e-05
2MASS:H 1.649477072902339 0.00045200000749900937 0.00014087227
2MASS:Ks 2.163785333814508 0.0007169999880716205 0.000164
WISE:W1 3.3500107051067167 0.0004265333279060239 4.118519e-05
WISE:W2 4.600019302768061 0.000626440002815798 5.960134e-05
WISE:W3 11.559823320737253 0.0018949999551599224 0.00035972212
WISE:W4 22.09066818952177 0.00597999980673194 0.0025184916
