Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 0.0064700000220909715 0.0002343075
SDSS:r' 0.6246977662012919 0.013689999701455235 0.0005060632
SDSS:i' 0.7634912086792645 0.019500000402331352 0.00058309524
SDSS:u 0.3519021246126397 0.00016399999731220305 4e-06
SDSS:r 0.6246977662012919 0.002409999957308173 1e-05
SDSS:i 0.7634912086792645 0.0035800000187009573 1e-05
SDSS:z 0.9017941824088558 0.0049299998208880424 2e-05
2MASS:J 1.239016606050587 0.01993333362042904 0.0020832666
2MASS:H 1.6494770729023387 0.024466666548202436 0.0032015622
2MASS:Ks 2.1637853338145083 0.011699999682605267 0.0007348469
WISE:W1 3.3500107051067163 0.012899999972432852 0.00045825756
WISE:W2 4.600019302768061 0.006269999872893095 0.0002197726
WISE:W3 11.559823320737257 0.0017633333336561918 0.00021954498
"W1 (WISE)" 3.3533831991051453 0.016666666666666666 0.00029228924030829463
"W2 (WISE)" 4.60510688172043 0.008836666666666666 0.00018299879781025885
"W3 (WISE)" 11.574998378378377 0.003023333333333333 0.00032863049158591477
