Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0006549999816343188 6e-05
GALEX:NUV 0.23119646641474512 0.00107999995816499 0.0001
SDSS:i' 0.7634912086792645 0.012500000186264515 0.0002
SDSS:u 0.3519021246126397 0.0035000001080334187 0.00016
SDSS:g 0.48199694202385923 0.01080000028014183 0.0005
SDSS:r 0.6246977662012919 0.018200000748038292 0.0008
SDSS:i 0.7634912086792645 0.02419999986886978 0.0011
SDSS:z 0.9017941824088558 0.029600000008940697 0.0014
2MASS:J 1.239016606050587 0.02143333355585734 0.002078461
2MASS:H 1.649477072902339 0.024666666984558105 0.0027624627
2MASS:Ks 2.163785333814508 0.020095000509172678 0.0025079476
WISE:W1 3.350010705106716 0.03189999982714653 0.0029
WISE:W2 4.600019302768061 0.026100000366568565 0.0024
WISE:W3 11.559823320737255 0.2029999941587448 0.019
WISE:W4 22.09066818952177 0.8169999718666077 0.075
IRAS:12 11.590213330240468 0.2800000011920929 0.026
IRAS:25 23.88023402899474 1.1299999952316284 0.04
IRAS:60 61.849860328856415 7.190000057220459 0.03
IRAS:100 101.94941780588995 10.399999618530273 0.2
Spitzer/MIPS:24 23.674678828081813 0.8389999866485596 0.077
:=1.4GHz 214137.47000000003 0.08197500137612224 0.006404686
"2-10 keV (XMM)" 0.00020675341931034483 2e-08 2.83e-09
"0.5-2 keV (XMM)" 0.0009926902582781457 6.72e-08 4.24e-08
"FUV (GALEX)" 0.1529553357142857 0.000452 1.56e-05
"NUV (GALEX)" 0.22711549848484847 0.000425 7.02e-06
"3.6 microns (IRAC)" 3.5520433412322276 0.006756666666666667 0.0011000322317095985
"4.5 microns (IRAC)" 4.494639550224888 0.005423333333333333 0.000890035070376443
"5.8 microns (IRAC)" 5.732169369024856 0.009546666666666667 0.0014001958470156951
"8.0 microns (IRAC)" 7.868568451443569 0.024000000000000004 0.003300057352531922
"24 microns (MIPS)" 23.60570535433071 0.328 0.066
"70 microns (MIPS)" 71.37915666666667 1.74 0.7
"160 microns (MIPS)" 156.14190520833333 1.25 0.5
1.4GHz 214137.47 0.13 0.0052
