Filter Wave Flux F_er
SDSS:g 0.48199694202385923 2.1500000002561137e-05 1e-06
SDSS:r 0.6246977662012919 0.00010299999848939478 2e-06
SDSS:i 0.7634912086792645 0.00017699999443721026 3e-06
SDSS:z 0.9017941824088558 0.00024199999461416155 1e-05
2MASS:J 1.239016606050587 0.0002229999954579398 6.0811184e-05
2MASS:H 1.6494770729023385 0.00037799999699927866 8.202439e-05
2MASS:Ks 2.163785333814508 0.0004330000083427876 0.00013336791
WISE:W1 3.350010705106716 0.0004443749985512113 3.9724047e-05
WISE:W2 4.600019302768061 0.0004098750059711165 4.3977267e-05
WISE:W3 11.559823320737255 0.0010966666353245575 0.0002046949
WISE:W4 22.09066818952177 0.003339999976257483 0.0017309246
Herschel/PACS:100 100.00081990726842 0.05030000023543835 0.0016124515
Herschel/PACS:160 160.0002444361424 0.1185000017285347 0.0036055513
:=250um 249.99371080720482 0.11100000143051147 0.007
:=350um 349.99995096608495 0.07410000264644623 0.0058
:=500um 499.99576043629816 0.03660000115633011 0.0038
:=1.4GHz 214137.47000000003 0.0021100000012665987 7e-05
"W1 (WISE)" 3.3533831991051453 0.0009433333333333334 5.4377017203962184e-05
"W2 (WISE)" 4.60510688172043 0.0007919999999999998 4.6479565402443255e-05
"W3 (WISE)" 11.574998378378377 0.0012866666666666666 0.00028340959757919276
"W4 (WISE)" 22.0435630882353 0.00392 0.001761221167258672
"3.6 microns (IRAC)" 3.5520433412322276 0.0005055 1.401520959529325e-07
"4.5 microns (IRAC)" 4.494639550224888 0.0004935 1.2534995013959918e-07
"5.8 microns (IRAC)" 5.732169369024856 0.000443 5.09769555779864e-07
"8.0 microns (IRAC)" 7.86856845144357 0.0005510000000000001 9.335405722302593e-07
"24 microns (MIPS)" 23.60570535433071 0.002495 2.5763540129415444e-05
