Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.2820000241238935e-05 5.2958567e-06
GALEX:NUV 0.23119646641474512 3.449999955288755e-05 7.433034e-06
SDSS:u 0.3519021246126397 5.019999980504508e-05 4.5387224e-06
SDSS:g 0.4819969420238593 7.56714289309457e-05 3.391165e-06
SDSS:r 0.6246977662012919 8.781428706632661e-05 3.4655448e-06
SDSS:i 0.7634912086792643 9.288571371663628e-05 4.0422765e-06
SDSS:z 0.9017941824088558 0.00010292857041349635 1.2734206e-05
2MASS:Ks 2.163785333814508 0.0003459999861661345 8.1e-05
WISE:W1 3.350010705106716 0.00018777777990584986 2.3916522e-05
WISE:W2 4.600019302768061 0.00032855556411151256 4.7370875e-05
WISE:W3 11.559823320737255 0.0008772499859333038 0.00041899525
