Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 3.809999907389283e-05 6.4683845e-06
GALEX:NUV 0.23119646641474512 4.0699999469021954e-05 5.0447993e-06
SDSS:u 0.3519021246126397 6.120000034570694e-05 2e-06
SDSS:g 0.48199694202385923 9.919999865815043e-05 9e-07
SDSS:r 0.6246977662012919 0.00017699999443721026 1e-06
SDSS:i 0.7634912086792645 0.00022699999681208283 2e-06
SDSS:z 0.9017941824088558 0.0002589999930933118 6e-06
2MASS:J 1.239016606050587 0.00027799999224953353 0.00012332882
2MASS:H 1.6494770729023387 0.0003850999928545207 0.00018246919
2MASS:Ks 2.1637853338145083 0.00042699999175965786 0.00020930362
WISE:W1 3.3500107051067167 0.0003673846121483411 3.7094473e-05
WISE:W2 4.600019302768061 0.0004426923092418852 5.1273775e-05
WISE:W3 11.559823320737253 0.001096363613297316 0.00034799427
WISE:W4 22.09066818952177 0.003374999947845936 0.0030209932
"W1 (WISE)" 3.3533831991051453 0.00041566666666666667 2.101276754737462e-05
"W2 (WISE)" 4.60510688172043 0.000426 4.473186783491161e-05
"W3 (WISE)" 11.574998378378377 0.0011733333333333333 0.0002936017711118242
"W4 (WISE)" 22.0435630882353 0.00339 0.00103
