Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 1.150000002780871e-06 2e-07
SDSS:u' 0.3519021246126397 3.079999942201539e-06 1.65e-06
SDSS:g' 0.48199694202385923 5.469999905471923e-06 6.3e-07
SDSS:r' 0.6246977662012919 1.8599999748403206e-05 1e-06
SDSS:i' 0.7634912086792645 3.400000059627928e-05 1.3e-06
SDSS:z' 0.9017941824088558 1.3711400352178772e-05 4.9010728e-06
WISE:W1 3.350010705106716 0.00017500000346141556 1.01980395e-05
WISE:W2 4.600019302768061 0.00013399999685740718 1.5524176e-05
WISE:W3 11.559823320737255 0.0003195000026607886 0.00013461798
Spitzer/MIPS:24 23.674678828081817 0.00041614285146351904 8.442156e-05
Herschel/PACS:100 100.00081990726842 0.026266667370994885 0.002251666
Herschel/PACS:160 160.0002444361424 0.04236666609843572 0.0059607048
Herschel/SPIRE:250 249.99371080720482 0.0241499999538064 0.0022203603
Herschel/SPIRE:350 362.9976001356129 0.015500000212341547 0.0021633308
Herschel/SPIRE:500 516.9994274578785 0.0052999998442828655 0.0015
