Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00010399999882793054 1.6970564e-05
GALEX:NUV 0.23119646641474512 7.110000296961516e-05 7.0710676e-06
SDSS:u 0.3519021246126397 9.480000153416768e-05 3.0413812e-06
SDSS:g 0.4819969420238593 0.00010549999933573417 3.1622778e-06
SDSS:r 0.6246977662012919 0.00012350000179139897 2.236068e-06
SDSS:i 0.7634912086792643 0.00014000000373926014 2.8284271e-06
SDSS:z 0.9017941824088558 0.00016799999866634607 7.0710676e-06
:=3.6um 3.599986286565157 0.0003100000030826777 9e-06
:=4.5um 4.499969349004068 0.000371000001905486 1.4e-05
WISE:W1 3.350010705106716 0.0003108571441511491 2.3979159e-05
WISE:W2 4.600019302768061 0.00038499999625076143 3.8768543e-05
WISE:W3 11.559823320737253 0.0011066666338592768 0.00026153395
WISE:W4 22.09066818952177 0.0025599999353289604 0.002029458
