Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 5.989999893548278e-05 9.476814e-06
GALEX:NUV 0.23119646641474512 6.763333294657059e-05 6.497692e-06
SDSS:u 0.3519021246126397 0.00021600000764010474 5e-06
SDSS:g 0.48199694202385934 0.0003460000007180497 2.236068e-06
SDSS:r 0.6246977662012919 0.0005545000021811575 3.6055512e-06
SDSS:i 0.7634912086792643 0.0008004999835975468 5e-06
SDSS:z 0.9017941824088558 0.0009394999942742288 1.0770329e-05
2MASS:J 1.239016606050587 0.0010248888672019045 0.00024220033
2MASS:H 1.6494770729023385 0.001339999958872795 0.00027946377
2MASS:Ks 2.163785333814508 0.0013699999544769526 0.00024494898
WISE:W1 3.350010705106716 0.0010814166513834305 6.3384854e-05
WISE:W2 4.600019302768061 0.0011808999832802719 6.730713e-05
WISE:W3 11.559823320737255 0.0029925000853836536 0.00037040518
WISE:W4 22.090668189521768 0.009880000414947668 0.0026539217
"W1 (WISE)" 3.3533831991051453 0.00138 3.9472648758349116e-05
"W2 (WISE)" 4.60510688172043 0.00138 7.44051745512367e-05
"W3 (WISE)" 11.574998378378377 0.0030933333333333334 0.00044676391976076135
"W4 (WISE)" 22.0435630882353 0.010833333333333334 0.0030769790379526476
