Filter Wave Flux F_er
SDSS:u 0.3519021246126397 7.900000127847306e-06 7.5e-07
SDSS:g 0.48199694202385923 7.380000170087442e-05 7e-07
SDSS:r 0.6246977662012919 0.00021600000036414713 1e-06
SDSS:i 0.7634912086792645 0.0003440000000409782 2e-06
SDSS:z 0.9017941824088558 0.0004720000142697245 5e-06
2MASS:J 1.239016606050587 0.0006760000251233578 0.00012926717
2MASS:H 1.6494770729023385 0.0007510000141337514 0.00017461959
2MASS:Ks 2.163785333814508 0.0005150000215508044 0.00018126225
WISE:W1 3.350010705106716 0.0002507500030333176 1.8165902e-05
WISE:W2 4.600019302768061 0.00013674999718205072 3.786819e-05
"4.5 microns (IRAC)" 4.494639550224888 3.535e-05 6.604945117107333e-07
"8.0 microns (IRAC)" 7.86856845144357 4.575e-05 3.9202040763205166e-06
