Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0001384999995934777 1.3038405e-05
GALEX:NUV 0.23119646641474512 0.00014450000162469223 6.403124e-06
2MASS:J 1.239016606050587 0.00038899999344721437 0.00013493332
2MASS:H 1.6494770729023385 0.0004101428619053747 0.00021959736
2MASS:Ks 2.163785333814508 0.0006500000017695129 0.00021555509
WISE:W1 3.350010705106716 0.0008011249956325628 4.2930176e-05
WISE:W2 4.600019302768061 0.001089999990654178 5.099019e-05
WISE:W3 11.559823320737253 0.002240000059828162 0.00016763055
WISE:W4 22.09066818952177 0.0063240001909434795 0.0010956277
"W1 (WISE)" 3.3533831991051453 0.0008233333333333334 2.995746985311009e-05
"W2 (WISE)" 4.60510688172043 0.0011033333333333336 3.222871390546014e-05
"W3 (WISE)" 11.574998378378377 0.0023166666666666665 0.00014682935673767696
"W4 (WISE)" 22.0435630882353 0.005763333333333333 0.000885163826644537
