Filter Wave Flux F_er
2MASS:J 1.239016606050587 0.0008670000243000686 0.00013863621
2MASS:H 1.649477072902339 0.001449999981559813 0.00020124613
2MASS:Ks 2.163785333814508 0.0019499999471008778 0.00024596747
WISE:W1 3.350010705106716 0.002193333270649115 0.00012247449
WISE:W2 4.600019302768061 0.0029857143693204436 0.00015165751
WISE:W3 11.559823320737253 0.0068983333961417275 0.00047843493
WISE:W4 22.09066818952177 0.016459999606013298 0.0028231188
"W1 (WISE)" 3.3533831991051453 0.0022433333333333333 5.665650889350667e-05
"W2 (WISE)" 4.60510688172043 0.003013333333333333 8.363952414977025e-05
"W3 (WISE)" 11.574998378378377 0.007243333333333333 0.00039793969392358937
"W4 (WISE)" 22.0435630882353 0.015033333333333334 0.002313892823792839
