Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.1533333236002363e-05 6.3190187e-06
GALEX:NUV 0.23119646641474512 9.733333475499725e-06 4.192708e-06
SDSS:u 0.3519021246126397 2.0600000425474718e-05 1.3e-06
SDSS:g 0.48199694202385923 7.329999789362773e-05 1.4e-06
SDSS:r 0.6246977662012919 0.0001900000061141327 2e-06
SDSS:i 0.7634912086792645 0.0002809999859891832 3e-06
SDSS:z 0.9017941824088558 0.00033400001120753586 6e-06
2MASS:J 1.239016606050587 0.0006440000142902136 0.00011627553
2MASS:H 1.649477072902339 0.0008779999916441739 0.00020124613
2MASS:Ks 2.163785333814508 0.0009030000073835254 0.00021242646
WISE:W1 3.350010705106716 0.0004738166753668338 2.801089e-05
WISE:W2 4.600019302768061 0.0005470000032801181 2.4576411e-05
WISE:W3 11.559823320737257 0.0010599999999006589 9.848857e-05
WISE:W4 22.090668189521768 0.007233333308249712 0.0008208532
:=1.4GHz 214137.47 0.013499999884516 0.0006082763
"W1 (WISE)" 3.3533831991051453 0.0007869999999999999 3.45748463481763e-05
"W2 (WISE)" 4.60510688172043 0.0005916666666666667 3.556262082580529e-05
"W3 (WISE)" 11.574998378378377 0.001065 0.00013021002265570803
"W4 (WISE)" 22.0435630882353 0.006756666666666667 0.0011063679315670716
"3.6 microns (IRAC)" 3.554855727092269 0.0007390000000000001 9.011348289795484e-05
"4.5 microns (IRAC)" 4.503678543789945 0.000635 7.443199379299201e-05
"5.8 microns (IRAC)" 5.732169369024856 0.0004980000000000001 6.414035001463587e-05
"8.0 microns (IRAC)" 7.882409380997561 0.0006896666666666667 7.21022371358892e-05
"24 microns (MIPS)" 23.60570535433071 0.006749999999999999 7.990225278426135e-05
"70 microns (MIPS)" 71.37915666666667 0.0297 0.0051
1.4GHz 214137.47 0.0142 0.0006
