Filter Wave Flux F_er
WISE:W1 3.3500107051067163 0.00030922000005375596 2.2939921e-05
WISE:W2 4.600019302768061 0.00031712000345578416 3.229876e-05
WISE:W3 11.559823320737257 0.0021533333541204533 0.00030066594
WISE:W4 22.090668189521768 0.006803333293646574 0.0029612158
Spitzer/MIPS:24 23.674678828081813 0.007379999849945307 1e-05
"4.5 microns (IRAC)" 4.494639550224888 0.000381 4.494941601400401e-07
"5.8 microns (IRAC)" 5.732169369024856 0.000393 1.506625700033024e-06
"8.0 microns (IRAC)" 7.86856845144357 0.00122 2.8302826713952092e-06
"24 microns (MIPS)" 23.60570535433071 0.007345 1.3936818144755997e-05
