Filter Wave Flux F_er
SDSS:u' 0.3519021246126397 6.230000337836827e-08 5.8831283e-08
SDSS:g' 0.48199694202385923 9.610000233806204e-06 1.5273506e-06
SDSS:r' 0.6246977662012919 4.5900000259280205e-05 2.2627416e-06
SDSS:i' 0.7634912086792645 8.740000339457765e-05 3.8183766e-06
SDSS:u 0.3519021246126397 2.4943333016835822e-06 2.4795283e-06
SDSS:g 0.48199694202385923 9.113333261565356e-06 1.4971974e-06
SDSS:r 0.6246977662012919 3.8088889090835844e-05 2.4413112e-06
SDSS:i 0.7634912086792645 7.014444357385703e-05 3.8987178e-06
SDSS:z 0.9017941824088559 0.0001030888872466878 1.4071247e-05
:=3.6um 3.599986286565157 7.469666843462619e-05 1.1374533e-05
:=4.5um 4.499969349004068 0.00013654999747814145 8.509407e-06
WISE:W1 3.350010705106716 0.00017122499866673024 1.39914255e-05
WISE:W2 4.600019302768061 0.00012562000047182663 2.3091123e-05
WISE:W3 11.559823320737255 0.00033099998836405575 0.000158
WISE:W4 22.09066818952177 0.003000000026077032 0.00129
